rede	rendition	_derivationally_related_form
transmute	transmutation	_derivationally_related_form
draw	lottery	_derivationally_related_form
process	looping	_hypernym-inv
american	usa	_derivationally_related_form-inv
saffron	seasoning	_hypernym
smiler	soul	_hypernym
evasion	hedging	_hypernym-inv
skimming	graze	_derivationally_related_form
living	lifer	_derivationally_related_form-inv
survival	subsistence	_hypernym-inv
fin	tailfin	_derivationally_related_form-inv
gluteus_muscle	cheek	_part_of
portsmouth	port	_instance_hyponym-inv
smell	perceive	_hypernym
line	ratline	_hypernym-inv
spoiler	strip	_derivationally_related_form
thump	thumping	_derivationally_related_form
riffraff	folks	_hypernym
paring	skin	_derivationally_related_form
seal	varnish	_derivationally_related_form-inv
officer	command	_hypernym
slack	peat_bog	_hypernym
outlaw	offense	_derivationally_related_form-inv
commentate	commentary	_derivationally_related_form
heckling	heckle	_derivationally_related_form
mystify	veil	_hypernym
internalization	learning	_hypernym
scatter	spread	_derivationally_related_form
yacht	boat	_hypernym
musicology	liberal_arts	_hypernym
coaxial_cable	wheedle	_derivationally_related_form-inv
vitiate	degradation	_derivationally_related_form-inv
ornament	spangle	_hypernym-inv
gentile	soul	_hypernym
vernacular	key	_member_of_domain_usage
simulate	copy	_derivationally_related_form
satire	satirist	_derivationally_related_form-inv
anesthesia	anesthetist	_derivationally_related_form
sentence	declare	_hypernym
submerge	submersion	_derivationally_related_form-inv
clangor	clanger	_derivationally_related_form-inv
reductant	hydrazine	_hypernym-inv
ground	mainstay	_derivationally_related_form-inv
notice	observation	_derivationally_related_form
brewery	brew	_derivationally_related_form-inv
make	clear	_hypernym-inv
fashion	style	_member_of_domain_topic
lesson	teaching	_part_of
modify	dissolve	_hypernym-inv
ky	usa	_part_of
trap	hazard	_hypernym
relax	weaken	_hypernym
convenience	convenient	_derivationally_related_form
reproduction	replicate	_derivationally_related_form
culmination	climactic	_derivationally_related_form-inv
sneeze	sneezer	_derivationally_related_form
tub	bathroom	_part_of
curve	archway	_derivationally_related_form-inv
rubric	explanation	_hypernym
nightjar	interoperability	_derivationally_related_form
snake	viper	_hypernym-inv
shame	disgrace	_derivationally_related_form
extend	extent	_derivationally_related_form
treater	holdout	_hypernym-inv
puddle	welter	_derivationally_related_form
glory	glorify	_derivationally_related_form-inv
playwright	play	_derivationally_related_form
creed	creedal	_derivationally_related_form
dictate	dictation	_derivationally_related_form
recognition	understand	_derivationally_related_form-inv
script	writing	_hypernym
word	voice	_derivationally_related_form
variegation	diversify	_derivationally_related_form-inv
supplant	substitute	_derivationally_related_form-inv
metaphysics	philosophy	_hypernym
chickenshit	garbage	_hypernym
shrill	shrieking	_derivationally_related_form
relegate	demotion	_derivationally_related_form-inv
drive	movement	_derivationally_related_form-inv
whirl	whirling_dervish	_derivationally_related_form-inv
giveaway	unwrap	_derivationally_related_form
retain	retention	_derivationally_related_form
string	cosmology	_member_of_domain_topic-inv
interact	patronize	_hypernym-inv
analyzer	analyze	_derivationally_related_form-inv
enormity	colloquialism	_member_of_domain_usage-inv
airbrush	sprayer	_hypernym
waste	nakedness	_derivationally_related_form-inv
uncovering	strip	_derivationally_related_form
shape	decide	_hypernym-inv
base	vessel	_part_of
reel	wrap	_hypernym
pace	rate	_hypernym
feeler	feel	_derivationally_related_form
cast_iron	iron	_hypernym
iron_overload	pathology	_hypernym
screen	shield	_derivationally_related_form
peculation	thieving	_hypernym
acknowledgment	recognize	_derivationally_related_form
transfiguration	transmogrify	_derivationally_related_form
service	work	_hypernym
sticker	stick	_derivationally_related_form-inv
modify	glamourize	_hypernym-inv
happen	meeting	_derivationally_related_form-inv
suppose	postulate	_hypernym-inv
twaddle	piffle	_derivationally_related_form
charm	witch	_hypernym-inv
vary	radiate	_hypernym-inv
pressure	work	_hypernym
unhappy	unhappiness	_derivationally_related_form-inv
inactive	inertia	_derivationally_related_form
obligation	obligate	_derivationally_related_form-inv
evisceration	removal	_hypernym
privatize	privatization	_derivationally_related_form-inv
words	lyric	_derivationally_related_form
general	generalship	_derivationally_related_form-inv
positioning	situate	_derivationally_related_form-inv
sorrow	contrition	_hypernym-inv
prevent	prevention	_derivationally_related_form
device	tilter	_hypernym-inv
frontal_lobe	pallium	_has_part-inv
sparkle	sparkler	_derivationally_related_form-inv
suggest	submit	_hypernym-inv
stratify	stratification	_derivationally_related_form
movement	straddle	_hypernym-inv
wart	keratosis	_hypernym
relative	relationship	_derivationally_related_form-inv
supply	feed	_hypernym-inv
dipper	souse	_derivationally_related_form
shrub	fuchsia	_hypernym-inv
step	pace	_derivationally_related_form-inv
dictation	commandment	_hypernym-inv
patency	obtrusive	_derivationally_related_form-inv
democratize	republic	_derivationally_related_form-inv
remembering	reminiscence	_hypernym-inv
carry	range	_hypernym
munition	palisade	_hypernym-inv
muscular	mesomorph	_derivationally_related_form-inv
converge	concentrate	_hypernym-inv
intermarriage	intermarry	_derivationally_related_form-inv
swiftness	rate	_hypernym
release	chemistry	_member_of_domain_topic-inv
surgery	transplant	_member_of_domain_topic
deposition	buildup	_hypernym
schism	severance	_hypernym
danger	threat	_hypernym-inv
facet	feature	_hypernym
unapologetic	formula	_derivationally_related_form
pervert	vitiate	_derivationally_related_form-inv
warrant	underwrite	_hypernym-inv
snort	snigger	_derivationally_related_form
screw	holdfast	_hypernym
shape	regulation	_derivationally_related_form
modify	spike	_hypernym-inv
estrange	estrangement	_derivationally_related_form-inv
frivolity	triviality	_hypernym
implementation	implement	_derivationally_related_form
achievement	wear	_hypernym-inv
posture	deport	_hypernym
state	department	_member_holonym-inv
understanding	knowing	_hypernym
valve	ticker	_has_part-inv
attractiveness	beauty	_hypernym
wearable	beachwear	_hypernym-inv
motorcar	fender	_part_of-inv
garment	tog	_derivationally_related_form-inv
scuttlebutt	report	_hypernym
renting	rent	_derivationally_related_form
ejaculate	verbalize	_hypernym
facilitate	relief	_derivationally_related_form-inv
poison	vitiate	_hypernym
pack	parcel	_derivationally_related_form-inv
thigh	serving	_hypernym
make	film	_hypernym-inv
mobster	ring	_member_meronym-inv
renounce	relinquishment	_derivationally_related_form
surface	lithosphere	_has_part-inv
comb	tooth	_has_part
still	lull	_hypernym-inv
acronym	snafu	_member_of_domain_usage
prescribe	dictator	_derivationally_related_form
stockpile	hold	_hypernym
plyers	jaw	_part_of-inv
invertebrate	sponge	_hypernym-inv
combing	comb	_derivationally_related_form-inv
western	westernize	_derivationally_related_form
viper	pit_viper	_hypernym-inv
grandparent	forebear	_hypernym
congenital_disorder	polydactyly	_hypernym-inv
naturalization	tame	_derivationally_related_form
forgive	pardon	_hypernym-inv
authenticator	value	_derivationally_related_form
device	trap	_hypernym-inv
opinion	law	_member_of_domain_topic-inv
marital_status	wedlock	_hypernym-inv
deliver	unload	_hypernym-inv
simulate	simulation	_derivationally_related_form
concurrency	agreement	_hypernym
deliverer	soul	_hypernym
sweat	secretion	_hypernym
travail	effacement	_has_part
wed	married	_derivationally_related_form-inv
enrichment	improvement	_hypernym
lie	crest	_hypernym-inv
element	phosphorus	_hypernym-inv
property	trust	_hypernym-inv
mixer	mix	_derivationally_related_form-inv
picture	monochrome	_hypernym-inv
expensiveness	sumptuousness	_hypernym-inv
word	ask	_hypernym-inv
gamble	play	_derivationally_related_form
disunion	divorce	_derivationally_related_form
result	termination	_derivationally_related_form
salty	salt	_derivationally_related_form-inv
grab	snatch	_derivationally_related_form
predate	priority	_derivationally_related_form-inv
decomposition	rot	_derivationally_related_form-inv
fib	lie	_hypernym
slaying	hit	_hypernym-inv
proposition	axiom	_hypernym-inv
crack	chink	_hypernym-inv
contention	submission	_hypernym-inv
medium	telecommunication	_hypernym-inv
swing	toy	_hypernym
physical	physicalness	_derivationally_related_form-inv
playing	pantomime	_hypernym-inv
act	play	_derivationally_related_form-inv
instrument	instrumentation	_derivationally_related_form-inv
uplift	lightness	_derivationally_related_form
mate	pair	_derivationally_related_form
rice	preparation	_member_of_domain_topic-inv
cooky	snap	_hypernym-inv
transcribe	adapt	_hypernym
stoutness	obesity	_hypernym
sublet	rent	_hypernym
guesstimate	guestimate	_derivationally_related_form
savvy	twig	_hypernym-inv
rule	sovereignty	_hypernym-inv
script	writing	_member_of_domain_topic-inv
rule	maths	_member_of_domain_topic-inv
resonance	tone	_hypernym
prevent	preventive	_derivationally_related_form
subsidizer	subsidize	_derivationally_related_form-inv
surgical	surgery	_derivationally_related_form-inv
wing	improver	_hypernym
nigh	nearness	_derivationally_related_form-inv
furnace	grating	_has_part
tart	pastry	_hypernym
activation	trip	_derivationally_related_form
commoner	rustic	_hypernym-inv
spain	valencia	_has_part
exorcize	religion	_member_of_domain_topic-inv
logic	logistician	_derivationally_related_form
sympathizer	communicator	_hypernym
classwork	schoolwork	_hypernym
central	middle	_derivationally_related_form-inv
develop	exploitation	_derivationally_related_form-inv
librarian	librarianship	_derivationally_related_form-inv
tremor	temblor	_derivationally_related_form-inv
hook	hooking	_derivationally_related_form
remaking	creation	_hypernym
solace	soothe	_derivationally_related_form-inv
motion	move	_derivationally_related_form-inv
seasoning	saffron	_hypernym-inv
scramble	beater	_derivationally_related_form-inv
surcharge	overload	_derivationally_related_form
resolve	dissolving	_derivationally_related_form-inv
acute_leukemia	leukemia	_hypernym
overtake	passing	_derivationally_related_form-inv
porcupine	rodent	_hypernym
rewriting	revise	_derivationally_related_form
riskiness	scupper	_derivationally_related_form-inv
consign	soak	_hypernym-inv
emasculation	neutering	_hypernym
unify	concoct	_hypernym-inv
rousing	raise	_derivationally_related_form-inv
enfeeble	exhaustion	_derivationally_related_form
transmit	take	_hypernym
declare	sanctify	_hypernym-inv
strength	firepower	_hypernym-inv
portraiture	present	_derivationally_related_form-inv
strike	ping	_hypernym-inv
warfare	bw	_hypernym-inv
slumber	nap	_hypernym-inv
line	heading	_hypernym-inv
refute	repudiate	_hypernym
travail	peon	_derivationally_related_form-inv
realness	actuality	_hypernym
deer	wapiti	_hypernym-inv
ventilation	artificial_respiration	_hypernym-inv
parcel	sheaf	_hypernym-inv
push	progression	_hypernym
shipment	load	_derivationally_related_form-inv
cm	dm	_has_part-inv
elephantiasis	hypertrophy	_hypernym
photocopy	xerox	_derivationally_related_form-inv
different	difference	_derivationally_related_form-inv
unapologetic	making	_derivationally_related_form-inv
microwave_oven	zap	_derivationally_related_form
union	pair	_derivationally_related_form
ornithology	zoology	_hypernym
smartness	sprightliness	_hypernym
action	change	_hypernym-inv
reconstruction	reconstruct	_derivationally_related_form
perform	playing	_derivationally_related_form
parodist	satirize	_derivationally_related_form
occupier	occupy	_derivationally_related_form
rival	vie	_hypernym
linger	move	_hypernym
potion	potable	_hypernym
vulnerability	exposure	_hypernym-inv
follower	respecter	_hypernym-inv
truck	van	_hypernym-inv
instigation	abet	_derivationally_related_form
yeller	thunder	_derivationally_related_form-inv
modify	polarize	_hypernym-inv
wind	raise	_derivationally_related_form
scrap	fragment	_hypernym
snooze	siesta	_hypernym-inv
pauper	mendicant	_hypernym-inv
warrant	permit	_derivationally_related_form-inv
stitch	sewer	_derivationally_related_form
lithograph	lithographer	_derivationally_related_form-inv
trammel	bounds	_derivationally_related_form-inv
acceptation	accept	_derivationally_related_form-inv
warn	warning	_derivationally_related_form-inv
decouple	physics	_member_of_domain_topic-inv
offense	violate	_derivationally_related_form-inv
husbandry	planting	_hypernym-inv
sesamoid_bone	patella	_hypernym-inv
cryptologist	cryptology	_derivationally_related_form
mobster	ring	_derivationally_related_form
property	site	_derivationally_related_form
arrival	landing	_hypernym-inv
motivational	need	_derivationally_related_form-inv
transgression	abomination	_hypernym-inv
reason	debate	_derivationally_related_form
straight	straightness	_derivationally_related_form
torah	numbers	_part_of-inv
capitalist	moneyman	_hypernym-inv
possessor	possess	_derivationally_related_form-inv
do	snap	_hypernym-inv
vocalize	vocalizing	_derivationally_related_form
use	tope	_hypernym-inv
extend	spread	_hypernym-inv
windlass	ship	_part_of
whorl	kink	_derivationally_related_form
surgery	room	_hypernym
popping	pop	_derivationally_related_form
closure	close	_derivationally_related_form
representation	drawing	_hypernym-inv
wagon	van	_hypernym
feature	sport	_derivationally_related_form
repulsive	wickedness	_derivationally_related_form-inv
digest	concentration	_derivationally_related_form
qualify	add	_hypernym
span	structure	_hypernym
musician	music	_member_of_domain_topic-inv
columbus	ohio	_has_part-inv
revivification	regeneration	_hypernym-inv
deer	withers	_part_of-inv
vindication	apology	_hypernym-inv
uncleanness	unclean	_derivationally_related_form-inv
spot	plaque	_hypernym-inv
response	riposte	_hypernym-inv
sitting	movement	_hypernym
joke	quip	_hypernym-inv
writing	write	_derivationally_related_form
house	porch	_has_part
molestation	provoke	_derivationally_related_form-inv
numerate	counter	_derivationally_related_form-inv
imprudence	shortsightedness	_hypernym-inv
educationist	teaching	_derivationally_related_form-inv
breakable	crack	_derivationally_related_form
aggression	combat	_hypernym
unkindness	thoughtlessness	_hypernym-inv
manage	tutelage	_derivationally_related_form
help	promote	_hypernym
sidewinder	rattlesnake	_hypernym
score	scribe	_hypernym-inv
quantify	quantification	_derivationally_related_form
stay	residency	_derivationally_related_form
tract	short	_hypernym-inv
preparation	baste	_member_of_domain_topic
earthenware	ceramic_ware	_hypernym
prism	polyhedron	_hypernym
anion	ion	_hypernym
spot	eldership	_hypernym-inv
pleading	law	_member_of_domain_topic-inv
world	academia	_hypernym-inv
polluter	pollute	_derivationally_related_form-inv
stagnation	stagnate	_derivationally_related_form-inv
edifice	story	_has_part
element	nitrogen	_hypernym-inv
vaccinator	vaccinate	_derivationally_related_form-inv
stratum	epidermis	_hypernym-inv
soul	virgo	_hypernym-inv
wilt	sag	_derivationally_related_form-inv
vernacular	tummy	_synset_domain_usage_of-inv
crowd	swarm	_hypernym-inv
hike	tramp	_hypernym-inv
case	incase	_derivationally_related_form
treat	malt	_hypernym-inv
restore	rejuvenation	_derivationally_related_form
feed	forage	_hypernym-inv
boil	steam_boiler	_derivationally_related_form
marshall	general	_instance_hypernym
billet	quarter	_derivationally_related_form-inv
site	location	_derivationally_related_form-inv
movement	change	_hypernym
substitute	replace	_derivationally_related_form
luck	lucky	_derivationally_related_form
certification	authenticate	_derivationally_related_form-inv
transportation	take	_derivationally_related_form
vexation	trouble	_derivationally_related_form
profits	margin	_hypernym-inv
pixel	raster	_part_of
sensitize	sense	_derivationally_related_form-inv
planning	readying	_hypernym
reflexion	manifest	_derivationally_related_form-inv
canada	maritimes	_has_part
wine	fuddle	_hypernym
yawl	yowl	_derivationally_related_form-inv
separator	centrifuge	_derivationally_related_form-inv
unhappiness	melancholy	_hypernym-inv
magnifier	magnify	_derivationally_related_form-inv
powerlessness	impotent	_derivationally_related_form-inv
try	risk	_hypernym-inv
magnify	magnification	_derivationally_related_form-inv
spend	expenditure	_derivationally_related_form
position	lineman	_hypernym-inv
qualifier	intensive	_hypernym-inv
open	porta	_derivationally_related_form
segment	segmentation	_derivationally_related_form-inv
stain	discolor	_derivationally_related_form-inv
maintenance	sustenance	_hypernym
grooming	neaten	_derivationally_related_form
scribe	scribble	_derivationally_related_form
slit	prickle	_derivationally_related_form-inv
maturational	ontogeny	_derivationally_related_form
eruption	symptom	_hypernym
result	upshot	_derivationally_related_form
release	publicize	_hypernym
rule	preponderate	_hypernym-inv
rank	rating	_hypernym-inv
smacking	slap	_derivationally_related_form
take	ride	_derivationally_related_form
pad	underlayment	_hypernym-inv
wholly	colloquialism	_member_of_domain_usage-inv
speculation	thoughtfulness	_hypernym
pluralism	structure	_hypernym
termination	consequence	_hypernym-inv
support	leg	_hypernym-inv
designate	task	_hypernym-inv
muscle_relaxant	relaxant	_hypernym
edifice	courtyard	_has_part
pupate	produce	_hypernym
pig	policeman	_hypernym
movement	abduction	_hypernym-inv
lakeland	territory	_instance_hypernym
option	derivative_instrument	_hypernym
trusty	trust	_derivationally_related_form-inv
inconsiderate	thoughtlessness	_derivationally_related_form-inv
suffocation	hypoxia	_hypernym
communistic	communism	_derivationally_related_form
blow	spurt	_hypernym
thespian	grant	_instance_hyponym
plunk	pull	_hypernym
tempo	pace	_derivationally_related_form-inv
blending	mix	_derivationally_related_form-inv
mastery	moderate	_derivationally_related_form
preparation	train	_derivationally_related_form-inv
have	kitten	_hypernym-inv
sluiceway	conduit	_hypernym
klavern	unit	_hypernym
middle	seat	_hypernym-inv
verify	declarer	_derivationally_related_form-inv
twit	mock	_hypernym
improvement	development	_hypernym-inv
strike	pick	_hypernym-inv
vulva	clitoris	_part_of-inv
genus_homo	homo_sapiens	_member_holonym-inv
symbol	staff	_hypernym-inv
starve	hungriness	_derivationally_related_form-inv
shitting	shit	_hypernym-inv
peer	equal	_derivationally_related_form-inv
grouping	group	_derivationally_related_form-inv
pilot	aviation	_derivationally_related_form-inv
parkway	ride	_derivationally_related_form-inv
condense	condensation	_derivationally_related_form
sweat	sweating	_derivationally_related_form-inv
essen	germany	_has_part-inv
wolverine	gulo	_member_holonym
providence	ri	_has_part-inv
severance	sever	_derivationally_related_form-inv
pray	supplicate	_hypernym-inv
thrust	tusk	_hypernym-inv
transcriber	musician	_hypernym
prologue	introduction	_hypernym
courageousness	spunk	_hypernym-inv
computing	icon	_member_of_domain_topic
subdivide	subdivision	_derivationally_related_form-inv
change	recede	_hypernym-inv
devotion	loyalty	_hypernym
middlebrow	colloquialism	_member_of_domain_usage-inv
throw	muddiness	_derivationally_related_form-inv
noticeable	notice	_derivationally_related_form
withdraw	retirement	_derivationally_related_form-inv
slope	slant	_hypernym-inv
omaha	nebraska	_has_part-inv
suffer	trauma	_derivationally_related_form-inv
rawness	wholeness	_hypernym
livery	surrender	_hypernym-inv
restriction	trammel	_derivationally_related_form
issue	eruption	_hypernym-inv
abound	be	_hypernym
ripple	gurgle	_derivationally_related_form-inv
positivism	sensationalism	_hypernym
proposition	postulate	_hypernym-inv
sprinkle	swash	_hypernym-inv
encapsulate	digest	_hypernym
watts	poet	_instance_hypernym
macaroon	cooky	_hypernym
psychology	introversion	_member_of_domain_topic
sentimentalist	sentimentalism	_derivationally_related_form-inv
hydraulic_brakes	brakes	_hypernym
censor	outlaw	_hypernym
heterodyne	trophoblast	_part_of-inv
smiling	grin	_derivationally_related_form
psychology	tension	_member_of_domain_topic
fauna	larva	_hypernym-inv
carefulness	attentiveness	_hypernym
set	ladle	_hypernym-inv
examine	test	_derivationally_related_form
kale	chou	_hypernym
smallness	tightness	_hypernym
reviewer	review	_derivationally_related_form-inv
formation	wing	_hypernym-inv
poison	modify	_hypernym
foodstuff	starches	_hypernym-inv
operator	operate	_derivationally_related_form-inv
metastatic_tumor	malignancy	_hypernym
gamble	venture	_hypernym
clink	tick	_derivationally_related_form
edifice	wing	_has_part
bilge	watercraft	_part_of
modify	sauce	_hypernym-inv
show	ventilate	_hypernym-inv
transportation	connexion	_hypernym-inv
separation	disassociation	_hypernym-inv
verbalize	speech	_derivationally_related_form
debase	metallurgy	_member_of_domain_topic-inv
physics	attractor	_member_of_domain_topic
motorcycle	kickstand	_part_of-inv
knickers	britches	_hypernym-inv
provocation	aggression	_hypernym
register	computing	_member_of_domain_topic-inv
soul	righthander	_hypernym-inv
straggle	grouping	_hypernym
latex	exudation	_hypernym
shenanigan	vandalism	_hypernym-inv
dominate	domination	_derivationally_related_form
semitrailer	trailer	_hypernym
linguistic	polyglot	_derivationally_related_form-inv
tremor	shake	_hypernym
trade	deal	_derivationally_related_form
pushcart	hold	_part_of-inv
withdraw	removal	_derivationally_related_form
adagio	pas_de_deux	_part_of
concentrate	centralization	_derivationally_related_form-inv
secure	joint	_hypernym-inv
tail	vertebrate	_has_part-inv
scrap	combat	_derivationally_related_form-inv
snap	toughness	_hypernym-inv
insight	brainstorm	_derivationally_related_form-inv
naturalize	modify	_hypernym
rhapsodize	rhapsody	_derivationally_related_form
protein	enzyme	_hypernym-inv
name	refer	_hypernym
cannes	port	_instance_hypernym
moisten	moistening	_derivationally_related_form-inv
quantity	total	_hypernym-inv
richness	excellence	_hypernym
tableware	table	_has_part-inv
curator	curatorship	_derivationally_related_form
spud	sprouting	_derivationally_related_form
potentiality	reach	_hypernym-inv
warfare	combat	_has_part
aeronautical_engineer	technologist	_hypernym
rear	tail	_hypernym-inv
release	ejaculate	_hypernym-inv
osmosis	diffusion	_hypernym
promote	boost	_derivationally_related_form
suction	suck	_derivationally_related_form-inv
temporary_injunction	injunction	_hypernym
regression_analysis	statistics	_member_of_domain_topic-inv
withdraw	remover	_derivationally_related_form
vote	suffragette	_derivationally_related_form
surrender	yielder	_derivationally_related_form-inv
crier	cry	_derivationally_related_form-inv
quarter	pound	_has_part
wolverine	unite	_hypernym
agreement	hold	_derivationally_related_form-inv
velvetleaf	lavatera	_member_meronym-inv
voiding	urination	_hypernym-inv
musical	tunefulness	_derivationally_related_form
finish	windup	_derivationally_related_form-inv
yearning	yen	_derivationally_related_form
roomer	room	_derivationally_related_form-inv
respiratory_tract	upper_respiratory_tract	_hypernym-inv
love	treasure	_hypernym-inv
vitiate	damage	_hypernym
hold	ladle	_has_part-inv
roof	motorcar	_has_part-inv
revocation	vacate	_derivationally_related_form-inv
mineral	opal	_hypernym-inv
substance	reminder	_hypernym-inv
retrieval	retaking	_hypernym-inv
triumph	rejoicing	_derivationally_related_form-inv
swear	declare	_hypernym
drama	playwright	_derivationally_related_form
emotion	fright	_hypernym-inv
path	lane	_hypernym-inv
jew	hebrew	_derivationally_related_form
covenant	religion	_member_of_domain_topic-inv
shoring	beam	_hypernym
free	sacking	_derivationally_related_form-inv
roman	european	_hypernym
piper	player	_hypernym
smack	snog	_hypernym
postmortem_examination	scrutiny	_hypernym
slammer	lockup	_hypernym-inv
disk	round	_hypernym
disgrace	shame	_derivationally_related_form
slide	coast	_derivationally_related_form
masher	mash	_derivationally_related_form-inv
asia	south_korea	_has_part
shut	occlusion	_derivationally_related_form-inv
oppose	opposition	_derivationally_related_form
profits	filthy_lucre	_hypernym-inv
skim	skimming	_derivationally_related_form-inv
list	listing	_derivationally_related_form-inv
throttle	enrich	_hypernym
shrieking	scream	_derivationally_related_form
relative	descendent	_hypernym-inv
class	relegate	_derivationally_related_form-inv
critic	taster	_hypernym-inv
quickness	adroit	_derivationally_related_form
driver	motorist	_hypernym-inv
snuff	smelling	_hypernym
fete	festivity	_hypernym
support	trade	_derivationally_related_form
woman	womanize	_derivationally_related_form
trespass	violation	_derivationally_related_form-inv
engine	train	_has_part
probation	release	_hypernym
abet	instigation	_derivationally_related_form-inv
reach	reaching	_derivationally_related_form-inv
activity	protection	_hypernym-inv
stick	sticker	_derivationally_related_form
luggage	tug	_derivationally_related_form
dm	cm	_has_part
hydrogen_atom	atom	_hypernym
italy	rome	_has_part
scoffer	mock	_derivationally_related_form-inv
joke	laugh	_derivationally_related_form-inv
sanctify	consecration	_derivationally_related_form-inv
synopsis	summary	_hypernym
swimwear	garment	_hypernym
scavenge	cleanup	_derivationally_related_form-inv
soaking	soak	_derivationally_related_form-inv
citrus_fruit	mandarin_orange	_hypernym-inv
cellulose	polysaccharide	_hypernym
conclusive	resolve	_derivationally_related_form
inhale	intake	_derivationally_related_form
heel	pes	_part_of
disjuncture	disjoint	_derivationally_related_form-inv
react	reaction	_derivationally_related_form
hirsutism	hirsute	_derivationally_related_form-inv
docket	set	_hypernym
habit	ontogeny	_hypernym
exist	threaten	_hypernym-inv
intonation	music	_hypernym
tool	phallus	_hypernym
wallpaper	paperhanger	_derivationally_related_form-inv
fornicate	whore	_hypernym-inv
preferment	prefer	_derivationally_related_form-inv
try	straining	_derivationally_related_form
porta	mouth	_hypernym-inv
falconry	prowess	_hypernym
teaching	lesson	_part_of-inv
wop	disparagement	_member_of_domain_usage-inv
rate	swiftness	_hypernym-inv
wind	curve	_derivationally_related_form-inv
wriggle	wiggle	_derivationally_related_form
sequestration	separation	_hypernym
secure	guarantee	_derivationally_related_form
table	suspend	_hypernym-inv
lineal	stock	_derivationally_related_form-inv
collection	set	_hypernym-inv
suggest	wind	_derivationally_related_form-inv
clime	acclimatize	_derivationally_related_form
pose	imposture	_derivationally_related_form
flock	travel	_hypernym
trade	trading	_derivationally_related_form
spread	propagator	_derivationally_related_form-inv
opaqueness	softness	_hypernym-inv
cram	crammer	_derivationally_related_form-inv
percolate	leaching	_derivationally_related_form
fortification	spike	_derivationally_related_form
imago	prototype	_hypernym
refining	refine	_derivationally_related_form-inv
relationship	friendship	_hypernym-inv
amnesty	pardon	_hypernym
placental_mammal	ungulate	_hypernym-inv
perturbation	trouble	_hypernym-inv
operate	manipulate	_hypernym
divest	free	_hypernym
soy_sauce	condiment	_hypernym
chromatic	vividness	_derivationally_related_form-inv
tragedy	visitation	_hypernym-inv
scrub	scour	_derivationally_related_form
teethe	teething	_derivationally_related_form-inv
continent	antarctica	_instance_hypernym-inv
repayment	redemption	_hypernym-inv
clipper	scissors	_hypernym
generator	engine	_hypernym
craftsman	creator	_hypernym
rejoicing	vocalization	_hypernym
zap	microwave	_derivationally_related_form
culture	biology	_member_of_domain_topic-inv
bulla	pustule	_hypernym-inv
workplace	laundry	_hypernym-inv
throw	thrower	_derivationally_related_form-inv
scoffing	mock	_derivationally_related_form
spot	site	_derivationally_related_form
magnet	pole	_part_of-inv
music	minstrel	_member_of_domain_topic
lithography	lithographer	_derivationally_related_form-inv
level	platform	_hypernym-inv
gradate	step	_derivationally_related_form
stream	waterspout	_derivationally_related_form
press	weightlifting	_hypernym
beautification	ornament	_derivationally_related_form
pick	pecker	_derivationally_related_form
whorl	crimp	_hypernym-inv
jaw	vise	_has_part-inv
televise	video	_member_of_domain_topic-inv
vindication	exonerate	_derivationally_related_form-inv
spark	trip	_derivationally_related_form
hold	keep	_hypernym-inv
fault	squash_racquets	_member_of_domain_topic-inv
emersion	appearance	_hypernym
vacillation	movement	_hypernym
linkage	tie	_derivationally_related_form
throw	be	_hypernym
survive	subsistence	_derivationally_related_form-inv
osculation	snog	_derivationally_related_form
set	interval	_hypernym-inv
antelope	eland	_hypernym-inv
vernacular	cert	_synset_domain_usage_of-inv
creator	originator	_hypernym-inv
revolve	orbit	_derivationally_related_form
feel	regain	_hypernym
remark	kibitz	_hypernym-inv
circle	travel	_hypernym
compassionate	pity	_derivationally_related_form-inv
zip	excite	_derivationally_related_form-inv
sharpen	set	_hypernym
pendent	necklace	_has_part-inv
crustacean	pincer	_has_part
body	speech	_has_part-inv
interact	socialize	_hypernym-inv
larva	caterpillar	_hypernym-inv
pledge	plight	_derivationally_related_form-inv
electric_motor	fridge	_has_part-inv
sell	sale	_hypernym
dash	morse_code	_part_of
rule	process	_hypernym
overtop	overlook	_derivationally_related_form
tiger	cat	_hypernym
concave	concavity	_derivationally_related_form
documentation	underpin	_derivationally_related_form
renunciation	repudiate	_derivationally_related_form
decomposition	decay	_derivationally_related_form
law	conveyancer	_member_of_domain_topic
collapse	prostration	_derivationally_related_form-inv
hematology	medicine	_hypernym
strike	expunging	_derivationally_related_form
oxide	oxidize	_derivationally_related_form-inv
demur	demurrer	_derivationally_related_form-inv
form	work	_derivationally_related_form
motorcycle	wheel	_derivationally_related_form
scarlet_tanager	tanager	_hypernym
linguistic	polyglot	_derivationally_related_form
exert	travail	_derivationally_related_form-inv
pounding	hammer	_derivationally_related_form
symbol	stamp	_hypernym-inv
rectifier	repair	_derivationally_related_form-inv
conversion	interchange	_hypernym
profit	vantage	_hypernym
stride	tread	_derivationally_related_form-inv
circumcision	circumcise	_derivationally_related_form-inv
awarding	addiction	_hypernym-inv
preparation	grilling	_hypernym-inv
essay	try	_hypernym
twosome	pair	_hypernym
wander	tramper	_derivationally_related_form-inv
hypoxia	asphyxia	_has_part-inv
ornament	flight	_hypernym-inv
work	manipulate	_hypernym
transmission	transmit	_derivationally_related_form-inv
term	understanding	_part_of
vitiate	profanation	_derivationally_related_form-inv
washout	colloquialism	_synset_domain_usage_of
repast	snack	_hypernym-inv
